FECHA;LOTE;UNIDAD;TIPO;MARCA;MODELO;ANHO;TRACC;COMB;GTIA_MEC;MAG;KILOMETRAJE;ADJUDIC
07-03-2019;7;LEASING;SUV/JEEP;SUZUKI;GRAND VITARA GLX SPORT 2.4;2016;4WD;B;;5800000;NULL;5700000
07-03-2019;8;LIQUIDACIONES;STATION WAGON;CHEVROLET;SPIN 1.8 AUT;2018;4x2;B;;1;NULL;6200000
07-03-2019;9;AUTOMOTORAS;SEDAN;AUDI;A6 TFSI 2.0 AUT;2015;4x2;B;;10300000;NULL;9400000
07-03-2019;10;AUTOMOTORAS;SEDAN;PEUGEOT;508 ALLURE 1.6 AT;2018;4x2;B;;10000000;NULL;10300000
07-03-2019;11;LEASING;STATION WAGON;VOLKSWAGEN;GOLF VARIANT TDI HIGHLINE 2.0 AT;2017;4x2;D;;9500000;NULL;8500000
07-03-2019;12;AUTOMOTORAS;HATCHBACK;PEUGEOT;208 ALLURE BLUEHDI 1.6;2018;4x2;D;;7300000;NULL;7000000
07-03-2019;13;AUTOMOTORAS;HATCHBACK;PEUGEOT;208 ALLURE HDI 1.6;2018;4x2;D;;7300000;NULL;7200000
07-03-2019;16;LEASING;HATCHBACK;KIA MOTORS;CERATO 5 EX 1.6;2016;4x2;B;;6500000;NULL;6400000
07-03-2019;17;LEASING;STATION WAGON;SUZUKI;GRAND NOMADE 2.4;2016;4x2;B;;5700000;NULL;5400000
07-03-2019;18;LEASING;STATION WAGON;SUZUKI;GRAND NOMADE GLX SPORT 2.4;2016;4x2;B;;5800000;NULL;6300000
07-03-2019;19;LEASING;STATION WAGON;SUZUKI;GRAND NOMADE GLX SPORT 2.4;2016;4x2;B;;5300000;NULL;5400000
07-03-2019;20;LEASING;STATION WAGON;DODGE;GRAND CARAVAN LX 3.6 AUT;2016;4x2;B;;6500000;NULL;7400000
07-03-2019;21;AUTOMOTORAS;STATION WAGON;CHEVROLET;TRACKER LT AWD 1.8 AT;2014;AWD;B;;6000000;NULL;5500000
07-03-2019;22;PARTICULARES;SUV/JEEP;JEEP;G CHEROKEE OVERLAND 4X4 5.7 AUT;2012;4x4;B;;7600000;NULL;8200000
07-03-2019;23;AUTOMOTORAS;HATCHBACK;PEUGEOT;308 ALLURE 1.2;2017;4x2;B;;8300000;NULL;8400000
07-03-2019;24;AUTOMOTORAS;SEDAN;PEUGEOT;308 ACTIVE 1.2;2018;4x2;B;;7600000;NULL;7600000
07-03-2019;25;LEASING;SEDAN;PEUGEOT;301 ACTIVE HDI 1.6;2016;4x2;D;;5000000;NULL;6100000
07-03-2019;26;AUTOMOTORAS;SEDAN;PEUGEOT;301 VTI 1.6 AUT;2017;4x2;B;;5500000;NULL;5600000
07-03-2019;27;AUTOMOTORAS;HATCHBACK;PEUGEOT;208 ACTIVE 1.2;2017;4x2;B;;6200000;NULL;5500000
07-03-2019;28;AUTOMOTORAS;HATCHBACK;PEUGEOT;208 GT LINE 1.2 AUT;2016;4x2;B;;6400000;NULL;6600000
07-03-2019;29;AUTOMOTORAS;HATCHBACK;PEUGEOT;208 ACTIVE 1.2;2017;4x2;B;;5600000;NULL;5700000
07-03-2019;30;AUTOMOTORAS;HATCHBACK;PEUGEOT;208 ACTIVE 1.2;2017;4x2;B;;5600000;NULL;5800000
07-03-2019;31;LEASING;HATCHBACK;FORD;FIESTA 1.6;2018;4x2;B;;6200000;NULL;6400000
07-03-2019;32;PARTICULARES;HATCHBACK;FIAT;500 CABRIO 1.2;2015;4x2;B;;4300000;NULL;5300000
07-03-2019;33;AUTOMOTORAS;SEDAN;PEUGEOT;301 VTI 1.6 AUT;2016;4x2;B;;5000000;NULL;5100000
07-03-2019;34;PARTICULARES;SEDAN;MITSUBISHI;LANCER 1.5;2015;4x2;B;;5000000;NULL;5900000
07-03-2019;35;PARTICULARES;HATCHBACK;SUZUKI;S CROSS GL HB 1.6;2015;4x2;B;;5100000;NULL;5400000
07-03-2019;36;BFE;SEDAN;CHEVROLET;PRISMA LTZ 1.4;2017;4x2;B;;4410000;NULL;4900000
07-03-2019;37;PARTICULARES;HATCHBACK;CITROËN;C4 1.6 AUT;2014;4x2;B;;5250000;NULL;5100000
07-03-2019;38;PARTICULARES;MOTOS;BMW;R1200GS 1170 CC;2017;-;B;;6700000;NULL;7800000
07-03-2019;40;PARTICULARES;MOTOS;BMW;F800 GS I 798 CC;2017;-;B;;4600000;NULL;5200000
07-03-2019;41;BFE;CAMIONETA;MITSUBISHI;L200 DAKAR D CAB 4X4 2.4 AUT;2017;4x4;D;;10794000;NULL;13100000
07-03-2019;42;LEASING;CAMIONETA;NISSAN;NP300 DCAB 4WD 2.3;2016;4x4;D;;7800000;NULL;8600000
07-03-2019;43;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.8;2017;4x4;D;;8000000;NULL;9300000
07-03-2019;44;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI 4X4 2.4;2017;4x4;D;;7900000;NULL;8200000
07-03-2019;45;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI 4X4 2.4;2017;4x4;D;;7900000;NULL;9200000
07-03-2019;46;LEASING;CAMIONETA;TOYOTA;HILUX D CAB TDI DX 2.4;2017;4x2;D;;7500000;NULL;8800000
07-03-2019;47;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI 2.4;2017;4x2;D;;7500000;NULL;8200000
07-03-2019;48;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 2.4;2017;4x2;D;;7500000;NULL;8200000
07-03-2019;49;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI 2.4;2017;4x2;D;;7500000;NULL;9600000
07-03-2019;50;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 2.4;2017;4x2;D;;7500000;NULL;8100000
07-03-2019;51;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 2.4;2017;4x2;D;;7500000;NULL;8100000
07-03-2019;52;PARTICULARES;CAMIONETA;FORD;F 150;2014;4x2;B;;7000000;NULL;7400000
07-03-2019;53;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI 4X4 2.4;2016;4x4;D;;7500000;NULL;6600000
07-03-2019;54;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI 4X4 2.4;2016;4x4;D;;7500000;NULL;6500000
07-03-2019;55;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.4;2016;4x4;D;;5500000;NULL;8400000
07-03-2019;56;LEASING;CAMIONETA;CHEVROLET;DMAX 4WD 2.5;2017;4WD;D;;6800000;NULL;7600000
07-03-2019;57;LEASING;CAMIONETA;CHEVROLET;D MAX 2.5;2017;4x2;D;;8000000;NULL;8500000
07-03-2019;58;LEASING;CAMIONETA;CHEVROLET;D MAX 2.5;2017;4x2;D;;8000000;NULL;8500000
07-03-2019;59;LEASING;CAMIONETA;CHEVROLET;D MAX 2.5;2017;4x2;D;;8000000;NULL;8500000
07-03-2019;60;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CR 2.4;2017;4x2;D;;7600000;NULL;7200000
07-03-2019;61;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA DCAB CRT 4X4 2.4;2016;4x4;D;;7200000;NULL;8400000
07-03-2019;62;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2016;4x4;D;;7200000;NULL;7200000
07-03-2019;63;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT;2016;4x4;D;;7200000;NULL;8400000
07-03-2019;64;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA 2.5;2016;4x4;D;;7200000;NULL;7000000
07-03-2019;65;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CR 2.4;2016;4x2;D;;6100000;NULL;7300000
07-03-2019;66;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CR 2.4;2016;4x2;D;;6100000;NULL;7200000
07-03-2019;67;PARTICULARES;CAMIONETA;NISSAN;NAVARA LUX LE 2.5 AT;2015;4x4;D;;6400000;NULL;6000000
07-03-2019;68;LEASING;CAMIONETA;NISSAN;NAVARA LUX LE 2.5 AT;2015;4x4;D;;5800000;NULL;6300000
07-03-2019;69;LEASING;CAMIONETA;NISSAN;NAVARA SE 4X4 2.5;2015;4x4;D;;5800000;NULL;6300000
07-03-2019;70;LEASING;CAMIONETA;NISSAN;NAVARA SE 4X4 2.5;2015;4x4;D;;5800000;NULL;5900000
07-03-2019;71;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA 4X4 2.5;2015;4x4;D;;6000000;NULL;6500000
07-03-2019;72;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CR 2.5;2015;4x2;D;;5400000;NULL;6000000
07-03-2019;73;PARTICULARES;CAMIONETA;TOYOTA;HILUX D CAB 4X4 2.5;2014;4x4;D;;6000000;NULL;6900000
07-03-2019;74;LEASING;CAMIONETA;TOYOTA;HILUX DCAB DSL 4X4 2.5;2013;4x4;D;;5200000;NULL;4200000
07-03-2019;75;LEASING;CAMIONETA;NISSAN;NAVARA DCAB TURBO 4X4 2.5;2012;4x4;D;;4200000;NULL;4600000
07-03-2019;76;LEASING;CAMIONETA;NISSAN;NAVARA 4X4 2.5;2015;4x4;D;;5800000;NULL;5800000
07-03-2019;77;LEASING;CAMIONETA;FIAT;STRADA TREKKING DCAB 1.4;2016;4x2;B;;3800000;NULL;4700000
07-03-2019;78;LEASING;CAMIONETA;FIAT;STRADA TREKKING DCAB 1.4;2016;4x2;B;;3800000;NULL;4800000
07-03-2019;79;LEASING;CAMIONETA;FIAT;STRADA TREKKING DCAB 1.4;2016;4x2;B;;3800000;NULL;4700000
07-03-2019;80;LEASING;CAMIONETA;VOLKSWAGEN;SAVEIRO COMFORT 1.6;2014;4x2;B;;3500000;NULL;3800000
07-03-2019;81;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2017;4x2;D;;5400000;NULL;6000000
07-03-2019;82;LEASING;FURGON;CITROËN;BERLINGO HDI 1.6;2015;4x2;D;;3500000;NULL;4400000
07-03-2019;83;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2014;4x2;D;;3500000;NULL;3200000
07-03-2019;84;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2014;4x2;D;;3500000;NULL;3200000
07-03-2019;85;LEASING;FURGON;FIAT;FIORINO CITY 1.3;2014;4x2;D;;2400000;NULL;2700000
07-03-2019;86;LEASING;FURGON;FIAT;FIORINO CITY 1.2;2014;4x2;D;;2400000;NULL;2700000
07-03-2019;87;LEASING;FURGON;PEUGEOT;PARTNER ORIGIN VU HDI 1.6;2012;4x2;D;;2400000;NULL;2900000
07-03-2019;88;AUTOMOTORAS;STATION WAGON;JEEP;PATRIOT SPORT 2.4 AUT;2015;4x2;B;;6200000;NULL;6100000
07-03-2019;89;AUTOMOTORAS;STATION WAGON;NISSAN;X TRAIL S 2.5 AT;2014;4x2;B;;5600000;NULL;5700000
07-03-2019;90;AUTOMOTORAS;STATION WAGON;SUZUKI;GRAND NOMADE GLX SPORT 2.4;2013;4x2;B;;5100000;NULL;5000000
07-03-2019;91;BFE;SEDAN;CHEVROLET;SAIL LT 1.5;2017;4x2;B;;3640000;NULL;4500000
07-03-2019;92;BFE;SEDAN;CHEVROLET;SAIL LS 1.5;2017;4x2;B;;3570000;NULL;3900000
07-03-2019;93;BFE;SEDAN;CHEVROLET;SAIL LS 1.5;2016;4x2;B;;3290000;NULL;4700000
07-03-2019;94;BFE;SEDAN;CHEVROLET;SAIL CLASSIC 1.4;2016;4x2;B;;3150000;NULL;3900000
07-03-2019;95;AUTOMOTORAS;SEDAN;NISSAN;SENTRA 2.0 AUT;2013;4x2;B;;3800000;NULL;3500000
07-03-2019;96;PARTICULARES;SEDAN;HYUNDAI;ACCENT RB GLS 1.6 AUT;2013;4x2;B;;4000000;NULL;5100000
07-03-2019;97;BFE;HATCHBACK;CHEVROLET;SPARK GT LT 1.2;2017;4x2;B;;3080000;NULL;4000000
07-03-2019;98;PARTICULARES;HATCHBACK;SUZUKI;SWIFT GL HB 1.2;2014;4x2;B;;3900000;NULL;3700000
07-03-2019;99;PARTICULARES;SEDAN;SUZUKI;SWIFT GLA SPORT 1.2;2015;4x2;B;;3900000;NULL;4100000
07-03-2019;100;LIQUIDACIONES;HATCHBACK;KIA MOTORS;MORNING EX 1.2;2015;4x2;B;;1;NULL;800000
07-03-2019;101;BFE;SEDAN;CHEVROLET;AVEO LS 1.4;2013;4x2;B;;2660000;NULL;3500000
07-03-2019;102;AUTOMOTORAS;SEDAN;NISSAN;TIIDA 1.6;2014;4x2;NULL;;2800000;NULL;2600000
07-03-2019;103;AUTOMOTORAS;SEDAN;NISSAN;TIIDA 1.6;2014;4x2;NULL;;2800000;NULL;2400000
07-03-2019;104;BFE;HATCHBACK;CHERY;FULWIN SPORT 1.5;2014;4x2;B;;2324000;NULL;2300000
07-03-2019;105;PARTICULARES;HATCHBACK;SUZUKI;ALTO GL2 800;2013;4x2;B;;2000000;NULL;2200000
07-03-2019;106;PARTICULARES;HATCHBACK;BYD;F0 GL I 1.0;2013;4x2;B;;1450000;NULL;1700000
07-03-2019;107;BFE;HATCHBACK;CHERY;IQ 1.1;2014;4x2;B;;1400000;NULL;1400000
21-02-2019;1;BFE;SUV/JEEP;CHEVROLET;TAHOE LT SU 4WD 5.3;2017;4WD;B;;18900000;NULL;22800000
21-02-2019;2;AUTOMOTORAS;SEDAN;SUBARU;IMPREZA NEW GENERATION 2.0 CVT XS;2019;4x2;B;;13600000;NULL;10500000
21-02-2019;3;BFE;SUV/JEEP;PEUGEOT;3008 ALLURE BLUE HDI 1.6 AT;2018;4x2;D;;11700000;NULL;13300000
21-02-2019;4;AUTOMOTORAS;STATION WAGON;PEUGEOT;2008 ACTIVE E HDI 1.6;2016;4x2;D;;6600000;NULL;6700000
21-02-2019;5;BFE;SUV/JEEP;CHEVROLET;TRACKER LT 1.8;2016;4x2;B;;5670000;NULL;6000000
21-02-2019;6;AUTOMOTORAS;STATION WAGON;SUBARU;XV AWD 2.0I AUT;2016;AWD;B;;8500000;NULL;7900000
21-02-2019;7;PARTICULARES;SUV/JEEP;MG;ZS 1.5 AUT;2019;4x2;B;;6500000;NULL;6700000
21-02-2019;8;BFE;STATION WAGON;CHEVROLET;SPIN LTZ 1.8;2018;4x2;B;;5390000;NULL;5700000
21-02-2019;9;LEASING;STATION WAGON;VOLKSWAGEN;GOLF VARIANT TDI 2.0 AUT;2017;4x2;D;;9500000;NULL;9400000
21-02-2019;10;BFE;SEDAN;MAZDA;NEW 6 2.0 AUT;2016;4x2;B;;6958000;NULL;7900000
21-02-2019;11;AUTOMOTORAS;SEDAN;PEUGEOT;508 ALLURE HDI 2.0 AUT;2016;4x2;D;;10100000;NULL;9300000
21-02-2019;12;AUTOMOTORAS;SEDAN;PEUGEOT;508 ALLURE HDI 2.0 AUT;2016;4x2;D;;10100000;NULL;9300000
21-02-2019;13;AUTOMOTORAS;HATCHBACK;PEUGEOT;208 ALLURE BLUEHDI 1.6;2018;4x2;D;;7500000;NULL;6600000
21-02-2019;14;AUTOMOTORAS;HATCHBACK;PEUGEOT;208 ALLURE BLUEHDI 1.6;2018;4x2;D;;7500000;NULL;6500000
21-02-2019;15;AUTOMOTORAS;HATCHBACK;PEUGEOT;208 ALLURE BLUEHDI 1.6;2018;4x2;D;;7500000;NULL;6800000
21-02-2019;16;LEASING;HATCHBACK;FORD;FIESTA 1.6;2018;4x2;B;;6400000;NULL;5700000
21-02-2019;17;PARTICULARES;SUV/JEEP;CHEVROLET;CAPTIVA LS 2.4;2014;4x2;B;;6000000;NULL;5700000
21-02-2019;18;AUTOMOTORAS;STATION WAGON;NISSAN;X TRAIL S 4X4 2.5 AUT;2014;4x4;B;;5600000;NULL;5400000
21-02-2019;19;AUTOMOTORAS;SEDAN;PEUGEOT;301 ALLURE HDI 1.6;2018;4x2;D;;7200000;NULL;7700000
21-02-2019;20;AUTOMOTORAS;SEDAN;PEUGEOT;301 ALLURE HDI 1.6;2018;4x2;D;;7200000;NULL;6900000
21-02-2019;21;AUTOMOTORAS;SEDAN;PEUGEOT;301 ALLURE HDI 1.6;2018;4x2;D;;7200000;NULL;7700000
21-02-2019;22;BFE;SEDAN;CHEVROLET;CRUZE LTZ 1.4 AT;2017;4x2;B;;6930000;NULL;7900000
21-02-2019;23;BFE;SEDAN;CHEVROLET;CRUZE LTZ 1.4 AUT;2017;4x2;B;;6930000;NULL;8300000
21-02-2019;24;BFE;SEDAN;CHEVROLET;CRUZE LTZ 1.4 AUT;2017;4x2;B;;6930000;NULL;8300000
21-02-2019;25;AUTOMOTORAS;HATCHBACK;PEUGEOT;308 FELINE E HDI 1.6;2015;4x2;D;;6700000;NULL;6500000
21-02-2019;26;AUTOMOTORAS;HATCHBACK;PEUGEOT;208 ACTIVE 1.2;2017;4x2;B;;5600000;NULL;5800000
21-02-2019;27;AUTOMOTORAS;HATCHBACK;PEUGEOT;208 ACTIVE 1.2 AUT;2017;4x2;B;;5600000;NULL;6600000
21-02-2019;28;AUTOMOTORAS;HATCHBACK;PEUGEOT;208 ACTIVE 1.2 AUT;2017;4x2;B;;5600000;NULL;6600000
21-02-2019;29;AUTOMOTORAS;HATCHBACK;PEUGEOT;208 GT LINE 1.2 AUT;2016;4x2;B;;6400000;NULL;6800000
21-02-2019;30;AUTOMOTORAS;HATCHBACK;KIA MOTORS;RIO 4 EX 1.4;2015;4x2;B;;4700000;NULL;4500000
21-02-2019;31;PARTICULARES;HATCHBACK;VOLVO;V40 T4 AUT;2013;4x2;B;;6300000;NULL;6300000
21-02-2019;32;PARTICULARES;HATCHBACK;FIAT;500 1.4;2015;4x2;B;;4900000;NULL;4900000
21-02-2019;33;PARTICULARES;HATCHBACK;RENAULT;MEGANE III DYNAMIQUE 2.0 AT;2014;4x2;B;;4800000;NULL;5000000
21-02-2019;34;PARTICULARES;CAMIONETA;CHEVROLET;SILVERADO LT 4WD 5.3;2016;4WD;B;;12000000;NULL;13200000
21-02-2019;35;LEASING;CAMIONETA;NISSAN;NP300 DCAB 2.3;2017;4x2;D;;9000000;NULL;8400000
21-02-2019;36;LEASING;CAMIONETA;NISSAN;NP300 DCAB 4X4 2.3;2016;4x4;D;;7800000;NULL;7600000
21-02-2019;37;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI 4X4 2.4;2017;4x4;D;;7900000;NULL;10500000
21-02-2019;38;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.4;2017;4x4;D;;7900000;NULL;9500000
21-02-2019;39;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.8;2017;4x4;D;;8000000;NULL;10000000
21-02-2019;40;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.4;2017;4x2;D;;7500000;NULL;8100000
21-02-2019;41;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 2.4;2017;4x2;D;;7500000;NULL;8100000
21-02-2019;42;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI 2.4;2017;4x2;D;;7500000;NULL;9000000
21-02-2019;43;BFE;CAMIONETA;FIAT;FULLBACK D CAB GLX 2.4;2018;4x2;D;;8001000;NULL;11000000
21-02-2019;44;PARTICULARES;CAMIONETA;FORD;RANGER XLT 2.5;2016;4x2;B;;8400000;NULL;9200000
21-02-2019;45;LEASING;CAMIONETA;SSANGYONG;ACTYON SPORT 2.0;2015;4x2;D;;6800000;NULL;7600000
21-02-2019;46;LEASING;CAMIONETA;CHEVROLET;D MAX 2.5;2017;4x2;D;;8000000;NULL;8100000
21-02-2019;48;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI SR 2.5;2016;4x2;D;;6000000;NULL;7600000
21-02-2019;49;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA 4X4 2.5;2016;4x4;D;;8000000;NULL;8600000
21-02-2019;50;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRM 4X4 2.4;2016;4x4;D;;8000000;NULL;8700000
21-02-2019;51;LEASING;CAMIONETA;CHEVROLET;D MAX II 4WD 2.5;2015;4WD;D;;7500000;NULL;6200000
21-02-2019;52;LEASING;CAMIONETA;CHEVROLET;D MAX II 4WD 2.5;2015;4x4;D;;7000000;NULL;6600000
21-02-2019;53;LEASING;CAMIONETA;CHEVROLET;D MAX II 4WD 2.5;2015;4WD;D;;7000000;NULL;6300000
21-02-2019;54;LEASING;CAMIONETA;CHEVROLET;D MAX II 4WD 2.5;2015;4x4;D;;7000000;NULL;6200000
21-02-2019;55;LEASING;CAMIONETA;CHEVROLET;D MAX II 4WD 2.5;2015;4WD;D;;7000000;NULL;6600000
21-02-2019;56;LEASING;CAMIONETA;CHEVROLET;D MAX E4 DCAB 4WD 2.5;2014;4x4;D;;6000000;NULL;6300000
21-02-2019;57;PARTICULARES;CAMIONETA;FORD;F150 XLT 4X4 5.4;2010;4x4;B;;6000000;NULL;7300000
21-02-2019;58;LEASING;CAMIONETA;DODGE;RAM 2500 SLT 6.7 AUT;2013;4x4;D;;9000000;NULL;7900000
21-02-2019;59;LEASING;CAMIONETA;DODGE;RAM 2500 SLT 6.7 AUT;2013;4x4;D;;8500000;NULL;7900000
21-02-2019;60;LEASING;CAMION;DODGE;RAM 3500;2014;4x4;D;;6000000;NULL;7600000
21-02-2019;61;LEASING;CAMIONETA;NISSAN;NAVARA LUX LE 4X4 2.5;2015;4x4;D;;6800000;NULL;6600000
21-02-2019;62;LEASING;CAMIONETA;NISSAN;NAVARA LUX LE 4X4 2.5;2015;4x4;D;;6100000;NULL;6000000
21-02-2019;63;LEASING;CAMIONETA;NISSAN;NAVARA LUX LE 4X4 2.5;2015;4x4;D;;6000000;NULL;6300000
21-02-2019;64;LEASING;CAMIONETA;NISSAN;NAVARA DCAB 4X4 2.5;2015;4x4;D;;6000000;NULL;6300000
21-02-2019;66;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB TDI 4X4 2.5;2015;4x4;D;;6000000;NULL;6600000
21-02-2019;68;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI SR 4X4 2.5;2015;4x4;D;;6000000;NULL;6600000
21-02-2019;69;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB TDI 4X4 2.5;2015;4x4;D;;7500000;NULL;6500000
21-02-2019;70;LEASING;CAMIONETA;TOYOTA;HILUX D CAB 4X4 3.0;2014;4x4;D;;7200000;NULL;6500000
21-02-2019;71;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CR 2.5;2015;4x2;D;;5400000;NULL;6400000
21-02-2019;72;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.5;2014;4x4;D;;5400000;NULL;6600000
21-02-2019;73;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CR 2.5;2014;4x2;D;;6000000;NULL;6400000
21-02-2019;74;LEASING;CAMIONETA;TOYOTA;HILUX DCAB SRV 4X4 3.0;2013;4x4;D;;5800000;NULL;5700000
21-02-2019;75;LEASING;CAMIONETA;TOYOTA;HILUX D CAB 4X4 2.5;2013;4x4;D;;5200000;NULL;6100000
21-02-2019;76;LEASING;CAMIONETA;NISSAN;TERRANO DXS D CAB 4X4 2.5;2014;4x4;D;;4200000;NULL;5200000
21-02-2019;77;LEASING;CAMIONETA;NISSAN;TERRANO DXS 2.5;2013;4x4;D;;4500000;NULL;5800000
21-02-2019;78;LEASING;CAMIONETA;NISSAN;TERRANO AX 2.5;2012;4x2;D;;4500000;NULL;5500000
21-02-2019;79;LEASING;CAMIONETA;NISSAN;TERRANO AX 2.5;2012;4x2;D;;4500000;NULL;5300000
21-02-2019;80;LEASING;CAMIONETA;NISSAN;TERRANO AX 2.5;2012;4x2;D;;4500000;NULL;5000000
21-02-2019;81;LEASING;CAMIONETA;NISSAN;TERRANO AX 2.5;2012;4x2;D;;4500000;NULL;5300000
21-02-2019;82;LEASING;CAMIONETA;NISSAN;TERRANO AX 2.5;2012;4x2;D;;4500000;NULL;5300000
21-02-2019;83;LEASING;CAMIONETA;NISSAN;TERRANO AX 2.5;2012;4x2;D;;4500000;NULL;5300000
21-02-2019;84;LEASING;CAMIONETA;NISSAN;TERRANO AX 2.5;2012;4x2;D;;4500000;NULL;5000000
21-02-2019;85;LEASING;CAMIONETA;NISSAN;TERRANO DCAB AX TURBO 2.5;2012;4x2;D;;4500000;NULL;5300000
21-02-2019;86;BFE;CAMIONETA;TOYOTA;HILUX D CAB 2.5;2011;4x2;D;;3900000;NULL;5500000
21-02-2019;88;LEASING;CAMIONETA;VOLKSWAGEN;SAVEIRO COMFORT 1.6;2014;4x2;B;;3500000;NULL;3800000
21-02-2019;89;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2017;4x2;D;;5400000;NULL;6300000
21-02-2019;90;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2016;4x2;D;;4600000;NULL;5200000
21-02-2019;91;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2016;4x2;D;;4600000;NULL;5200000
21-02-2019;92;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2016;4x2;D;;4600000;NULL;5200000
21-02-2019;93;LEASING;FURGON;PEUGEOT;PARTNER HDI 1.6;2016;4x2;D;;4600000;NULL;4800000
21-02-2019;94;LEASING;FURGON;TOYOTA;HIACE 3.0;2013;4x2;D;;5200000;NULL;5600000
21-02-2019;95;LEASING;FURGON;PEUGEOT;PARTNER ORIGIN VU HDI 1.6;2012;4x2;D;;2400000;NULL;2800000
21-02-2019;96;LEASING;FURGON;PEUGEOT;PARTNER ORIGIN VU HDI 1.6;2012;4x2;D;;2400000;NULL;2800000
21-02-2019;97;LEASING;FURGON;FIAT;UNO CARGO 1.2;2014;4x2;B;;1000000;NULL;1400000
21-02-2019;98;AUTOMOTORAS;STATION WAGON;JEEP;PATRIOT 4X4 2.4 AUT;2015;4x4;B;;6200000;NULL;6300000
21-02-2019;99;BFE;SUV/JEEP;CHEVROLET;TRACKER LT 1.8;2016;4x2;B;;5070000;NULL;6000000
21-02-2019;100;PARTICULARES;STATION WAGON;CITROËN;C4 PICASSO HDI 1.6;2014;4x2;D;;5300000;NULL;5800000
21-02-2019;101;PARTICULARES;STATION WAGON;NISSAN;QASHQAI 1.6;2014;4x2;B;;2200000;NULL;4400000
21-02-2019;102;PARTICULARES;STATION WAGON;DODGE;JOURNEY SXT 2.7 AUT;2010;4x2;B;;4200000;NULL;5300000
21-02-2019;103;PARTICULARES;STATION WAGON;VOLVO;V70 2.5;2009;4x2;B;;3300000;NULL;3900000
21-02-2019;104;AUTOMOTORAS;SEDAN;PEUGEOT;301 VTI 1.6 AUT;2016;4x2;B;;5000000;NULL;5300000
21-02-2019;105;AUTOMOTORAS;SEDAN;PEUGEOT;301 VTI 1.6 AUT;2016;4x2;B;;5000000;NULL;5300000
21-02-2019;106;BFE;SEDAN;CHEVROLET;PRISMA LT 1.4;2017;4x2;B;;4200000;NULL;4900000
21-02-2019;107;BFE;SEDAN;CHEVROLET;SAIL LS 1.5;2018;4x2;B;;3868995;NULL;4300000
21-02-2019;108;BFE;SEDAN;CHEVROLET;SAIL 1.5;2017;4x2;B;;3430000;NULL;4000000
21-02-2019;109;BFE;SEDAN;CHEVROLET;SAIL 1.5;2017;4x2;B;;3430000;NULL;4000000
21-02-2019;110;BFE;SEDAN;CHEVROLET;SAIL 1.4;2016;4x2;B;;3150000;NULL;3700000
21-02-2019;111;BFE;SEDAN;CHEVROLET;SAIL CLASSIC LS 1.4;2016;4x2;B;;2924843;NULL;3700000
21-02-2019;112;AUTOMOTORAS;SEDAN;NISSAN;SENTRA 2.0 AUT;2013;4x2;B;;3800000;NULL;4200000
