LOTE;UNIDAD;TIPO;ANHO;TRACC;COMB;KILOMETRAJE;ADJUDIC
42;PARTICULARES;CAMIONETA;2012;4x2;B;120000;8600000
43;BFE;CAMIONETA;2013;4x4;B;105000;9400000
44;PARTICULARES;CAMIONETA;2018;4x2;D;30000;9600000
45;LEASING;CAMIONETA;2017;4x4;D;45000;8600000
46;LEASING;CAMIONETA;2017;4x4;D;45000;8600000
48;LEASING;CAMIONETA;2017;4x2;D;45000;6200000
49;LEASING;CAMIONETA;2015;4x4;D;75000;6500000
50;LEASING;CAMIONETA;2016;4x2;D;60000;6900000
56;LEASING;CAMIONETA;2015;4x4;D;75000;6400000
57;LEASING;CAMIONETA;2014;4x4;D;90000;6700000
58;LEASING;CAMIONETA;2013;4x4;D;105000;6700000
59;LEASING;CAMIONETA;2013;4x2;D;105000;5500000
60;BFE;CAMIONETA;2013;4x2;D;105000;4900000
62;LEASING;CAMIONETA;2015;4x2;D;75000;6700000
64;LIQUIDACIONES;CAMIONETA;2012;4x2;D;120000;2700000
65;LEASING;MINIBUS;2016;4x2;D;60000;8300000
67;PARTICULARES;FURGON;2019;4x2;D;15000;11700000
68;AUTOMOTORAS;FURGON;2016;4x2;D;60000;8100000
69;LEASING;FURGON;2016;4x2;D;60000;6100000
70;LEASING;FURGON;2016;4x2;D;60000;4600000
71;LEASING;FURGON;2016;4x2;D;60000;4300000
72;BFE;FURGON;2018;4x2;B;30000;3100000
73;LEASING;FURGON;2016;4x2;D;60000;4300000
74;LEASING;FURGON;2016;4x2;D;60000;4300000
75;LEASING;FURGON;2016;4x2;D;60000;4000000
76;LEASING;FURGON;2016;4x2;D;60000;3800000
77;LEASING;FURGON;2014;4x2;D;90000;2800000
78;LEASING;FURGON;2013;4x2;D;105000;3100000
80;BFE;CAMIONETA;2016;4x2;B;60000;1600000
81;LIQUIDACIONES;CAMIONETA;2003;4x2;D;255000;800000
82;BFE;SUV/JEEP;2013;4x2;B;105000;4800000
83;BFE;SUV/JEEP;2011;4x2;B;135000;5600000
84;AUTOMOTORAS;SEDAN;2016;4x2;B;60000;4700000
85;BFE;HATCHBACK;2019;4x2;B;15000;6000000
86;BFE;HATCHBACK;2018;4x2;B;30000;5700000
88;BFE;SEDAN;2018;4x2;B;30000;5200000
89;PARTICULARES;SEDAN;2018;4x2;B;30000;5000000
90;BFE;SEDAN;2018;4x2;B;30000;5200000
91;BFE;HATCHBACK;2018;4x2;B;30000;3900000
92;BFE;HATCHBACK;2017;4x2;B;45000;4000000
93;BFE;SEDAN;2017;4x2;B;45000;4900000
94;BFE;SEDAN;2015;4x2;B;75000;4800000
95;BFE;STATION WAGON;2013;4x2;B;105000;3700000
96;LIQUIDACIONES;HATCHBACK;2017;4x2;B;45000;3600000
97;PARTICULARES;HATCHBACK;2013;4x2;B;105000;4400000
99;BFE;SEDAN;2012;4x2;B;120000;3300000
100;LIQUIDACIONES;SEDAN;2012;4x2;B;120000;2900000
101;PARTICULARES;SEDAN;2016;4x2;B;60000;3700000
102;BFE;SEDAN;2015;4x2;B;75000;3700000
103;PARTICULARES;SEDAN;2015;4x2;B;75000;3700000
104;LIQUIDACIONES;SEDAN;2016;4x2;B;60000;3100000
105;BFE;HATCHBACK;2017;4x2;B;45000;3500000
106;BFE;SEDAN;2015;4x2;B;75000;4000000
107;BFE;SUV/JEEP;2017;4x2;B;45000;4400000
108;PARTICULARES;SUV/JEEP;2015;4x2;B;75000;2700000
110;BFE;HATCHBACK;2014;4x2;B;90000;2400000
111;PARTICULARES;HATCHBACK;2013;4x2;B;105000;1700000
112;LIQUIDACIONES;HATCHBACK;2015;4x2;B;75000;3100000
113;BFE;HATCHBACK;2011;4x2;B;135000;3300000
114;BFE;SEDAN;2011;4x2;B;135000;3500000
115;PARTICULARES;SUV/JEEP;2014;4x2;B;90000;2200000
116;LIQUIDACIONES;HATCHBACK;2010;4x2;B;150000;1300000
117;BFE;HATCHBACK;2013;4x2;B;105000;3000000
118;LIQUIDACIONES;SEDAN;2009;4x2;B;165000;950000
119;BFE;SUV/JEEP;2008;4x2;B;180000;3100000
120;LIQUIDACIONES;SEDAN;2008;4x2;B;180000;2300000
123;LIQUIDACIONES;HATCHBACK;2001;4x2;B;285000;1000000
1;PARTICULARES;SUV/JEEP;2018;4x4;B;30000;19900000
2;AUTOMOTORAS;SUV/JEEP;2015;4x4;B;75000;14200000
3;PARTICULARES;SUV/JEEP;2018;4x2;B;30000;11600000
4;PARTICULARES;HATCHBACK;2018;4x2;B;30000;9100000
5;PARTICULARES;HATCHBACK;2019;4x2;D;15000;10800000
6;PARTICULARES;SEDAN;2016;4x2;B;60000;11400000
7;PARTICULARES;SUV/JEEP;2016;4x4;B;60000;9600000
8;PARTICULARES;SUV/JEEP;2016;4x4;B;60000;11800000
9;LEASING;HATCHBACK;2018;4x2;D;30000;10600000
10;PARTICULARES;HATCHBACK;2015;4x2;B;75000;10000000
11;PARTICULARES;HATCHBACK;2016;4x2;B;60000;10900000
12;PARTICULARES;HATCHBACK;2017;4x2;B;45000;10300000
13;PARTICULARES;HATCHBACK;2016;4x2;B;60000;9300000
14;PARTICULARES;SEDAN;2017;4x2;B;45000;8800000
15;AUTOMOTORAS;SEDAN;2018;4x2;B;30000;9600000
16;AUTOMOTORAS;SEDAN;2018;4x2;B;30000;9600000
17;AUTOMOTORAS;HATCHBACK;2018;4x2;B;30000;9300000
18;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;8900000
19;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;8000000
20;PARTICULARES;HATCHBACK;2016;4x2;D;60000;8100000
21;PARTICULARES;SUV/JEEP;2015;4x2;B;75000;8300000
22;PARTICULARES;SUV/JEEP;2017;4x4;B;45000;8400000
23;PARTICULARES;SUV/JEEP;2016;4x2;B;60000;8500000
24;AUTOMOTORAS;SUV/JEEP;2016;4x2;B;60000;7400000
25;BFE;SUV/JEEP;2019;4x2;B;15000;8100000
26;BFE;SUV/JEEP;2018;4x2;B;30000;7800000
27;BFE;HATCHBACK;2017;4x2;D;45000;7700000
28;PARTICULARES;HATCHBACK;2018;4x2;B;30000;7800000
29;PARTICULARES;HATCHBACK;2017;4x2;B;45000;7900000
30;AUTOMOTORAS;HATCHBACK;2018;4x2;B;30000;6900000
31;PARTICULARES;SUV/JEEP;2017;4x2;B;45000;7100000
32;AUTOMOTORAS;SUV/JEEP;2017;4x2;B;45000;6100000
33;AUTOMOTORAS;SUV/JEEP;2017;4x2;B;45000;6300000
34;AUTOMOTORAS;SUV/JEEP;2016;4x4;B;60000;6900000
35;PARTICULARES;SUV/JEEP;2016;4x2;B;60000;7700000
36;PARTICULARES;SUV/JEEP;2016;4x2;B;60000;6700000
37;PARTICULARES;SUV/JEEP;2016;4x2;D;60000;6400000
38;PARTICULARES;SUV/JEEP;2013;4x4;D;105000;8100000
39;PARTICULARES;SUV/JEEP;2014;4x4;B;90000;8200000
40;BFE;HATCHBACK;2016;4x2;B;60000;6800000
41;AUTOMOTORAS;SEDAN;2017;4x2;B;45000;5500000
42;BFE;HATCHBACK;2017;4x2;D;45000;6600000
43;PARTICULARES;SEDAN;2015;4x2;B;75000;6300000
44;BFE;HATCHBACK;2017;4x2;B;45000;5400000
45;PARTICULARES;SEDAN;2016;4x2;B;60000;5400000
46;BFE;SEDAN;2016;4x2;B;60000;5400000
47;BFE;SUV/JEEP;2011;4x4;B;135000;6100000
48;AUTOMOTORAS;SUV/JEEP;2014;4x4;B;90000;5900000
49;PARTICULARES;HATCHBACK;2016;4x2;B;60000;5700000
50;PARTICULARES;HATCHBACK;2013;4x2;D;105000;5200000
51;BFE;SEDAN;2018;4x2;B;30000;5000000
52;BFE;SEDAN;2015;4x2;B;75000;4500000
53;BFE;CAMIONETA;2017;4x4;B;45000;15000000
54;LEASING;CAMIONETA;2017;4x4;D;45000;8600000
55;LEASING;CAMIONETA;2017;4x4;D;45000;8600000
56;LEASING;CAMIONETA;2017;4x4;D;45000;8000000
57;LEASING;CAMIONETA;2016;4x4;D;60000;7600000
58;LEASING;CAMIONETA;2016;4x4;D;60000;7800000
59;LEASING;CAMIONETA;2016;4x4;D;60000;7600000
60;LEASING;CAMIONETA;2016;4x4;D;60000;7800000
61;LEASING;CAMIONETA;2016;4x4;D;60000;7800000
64;LEASING;CAMIONETA;2016;4x4;D;60000;7800000
65;LEASING;CAMIONETA;2016;4x4;D;60000;7500000
66;LEASING;CAMIONETA;2016;4x4;D;60000;7000000
67;LEASING;CAMIONETA;2016;4x4;D;60000;6800000
68;LEASING;CAMIONETA;2016;4x4;D;60000;7000000
69;LEASING;CAMIONETA;2016;4x4;D;60000;7500000
70;LEASING;CAMIONETA;2016;4x4;D;60000;7000000
72;BFE;CAMIONETA;2015;4x4;D;75000;7700000
73;BFE;CAMIONETA;2015;4x2;D;75000;5100000
74;BFE;CAMIONETA;2015;4x2;D;75000;5200000
75;BFE;CAMIONETA;2015;4x2;D;75000;5000000
76;BFE;CAMIONETA;2015;4x2;D;75000;5000000
77;BFE;CAMIONETA;2015;4x2;D;75000;5000000
78;BFE;CAMIONETA;2015;4x2;D;75000;4800000
79;BFE;CAMIONETA;2015;4x4;D;75000;6700000
80;LEASING;CAMIONETA;2013;4x4;D;105000;5200000
81;LEASING;CAMIONETA;2013;4x4;D;105000;5200000
82;LEASING;CAMIONETA;2016;4x2;B;60000;4000000
83;LEASING;CAMIONETA;2016;4x2;B;60000;4000000
84;LEASING;CAMIONETA;2016;4x2;B;60000;4000000
85;LEASING;FURGON;2016;4x2;D;60000;4600000
88;LEASING;FURGON;2016;4x2;D;60000;5000000
89;LEASING;FURGON;2016;4x2;D;60000;4500000
90;LEASING;FURGON;2016;4x2;D;60000;4800000
91;LEASING;FURGON;2016;4x2;D;60000;4800000
92;LEASING;FURGON;2015;4x2;D;75000;4600000
93;LEASING;FURGON;2015;4x2;D;75000;4400000
94;LEASING;FURGON;2015;4x2;D;75000;4600000
95;LEASING;FURGON;2015;4x2;D;75000;4400000
96;LEASING;FURGON;2017;4x2;B;45000;4300000
98;LEASING;CAMIONETA;2015;4x2;D;75000;6800000
99;BFE;SUV/JEEP;2017;4x2;B;45000;4100000
100;PARTICULARES;HATCHBACK;2016;4x2;B;60000;3600000
101;BFE;SUV/JEEP;2017;4x2;B;45000;4300000
102;PARTICULARES;SUV/JEEP;2013;4x2;B;105000;3500000
103;PARTICULARES;SUV/JEEP;2015;4x4;B;75000;5000000
104;BFE;SUV/JEEP;2013;4x2;D;105000;4300000
105;AUTOMOTORAS;SEDAN;2015;4x2;B;75000;5300000
106;BFE;HATCHBACK;2016;4x2;B;60000;5100000
107;PARTICULARES;HATCHBACK;2013;4x2;B;105000;4500000
108;BFE;HATCHBACK;2017;4x2;B;45000;5000000
109;BFE;SEDAN;2019;4x2;B;15000;5200000
110;BFE;SEDAN;2018;4x2;B;30000;5000000
111;BFE;SEDAN;2018;4x2;B;30000;5000000
112;PARTICULARES;HATCHBACK;2015;4x2;B;75000;5000000
113;BFE;HATCHBACK;2016;4x2;B;60000;3700000
114;AUTOMOTORAS;SEDAN;2014;4x2;B;90000;4300000
115;AUTOMOTORAS;SUV/JEEP;2011;4x4;B;135000;3500000
116;BFE;STATION WAGON;2012;4x2;D;120000;5300000
117;BFE;SUV/JEEP;2011;4x4;B;135000;3500000
118;BFE;SUV/JEEP;2010;4x4;B;150000;2700000
119;BFE;HATCHBACK;2011;4x2;B;135000;3000000
120;BFE;HATCHBACK;2015;4x2;B;75000;3600000
121;BFE;HATCHBACK;2018;4x2;B;30000;3800000
122;PARTICULARES;HATCHBACK;2017;4x2;B;45000;3600000
123;PARTICULARES;HATCHBACK;2016;4x2;B;60000;2600000
124;PARTICULARES;SEDAN;2015;4x2;B;75000;3700000
125;BFE;SEDAN;2014;4x2;B;90000;3300000
126;BFE;SEDAN;2014;4x2;B;90000;3000000
127;BFE;SEDAN;2013;4x2;B;105000;3000000
128;PARTICULARES;HATCHBACK;2014;4x2;B;90000;2500000
129;PARTICULARES;HATCHBACK;2015;4x2;B;75000;2600000
130;BFE;SUV/JEEP;2010;4x4;B;150000;2700000
131;BFE;SUV/JEEP;2014;4x2;D;90000;3200000
132;BFE;SUV/JEEP;2009;4x4;B;165000;2000000
133;BFE;HATCHBACK;2009;4x2;B;165000;1000000
134;BFE;HATCHBACK;2018;4x2;B;30000;5200000
135;BFE;HATCHBACK;2018;4x2;B;30000;5200000
1;PARTICULARES;HATCHBACK;2018;4x4;B;30000;14800000
2;BFE;SUV/JEEP;2014;4x4;B;90000;12200000
3;BFE;SUV/JEEP;2015;4x4;B;75000;10100000
4;BFE;SEDAN;2013;4x2;B;105000;10100000
5;LEASING;HATCHBACK;2018;4x2;D;30000;11100000
6;BFE;SUV/JEEP;2016;4x4;D;60000;8400000
7;LEASING;SUV/JEEP;2017;4x2;B;45000;7300000
8;LEASING;SUV/JEEP;2017;4x2;B;45000;8600000
9;AUTOMOTORAS;HATCHBACK;2015;4x2;B;75000;7100000
10;BFE;HATCHBACK;2012;4x2;B;120000;6100000
11;BFE;STATION WAGON;2017;4x2;D;45000;7400000
12;BFE;SUV/JEEP;2018;4x2;B;30000;6200000
13;BFE;SUV/JEEP;2014;4x4;B;90000;6300000
14;BFE;SUV/JEEP;2016;4x2;B;60000;5700000
15;LEASING;SUV/JEEP;2016;4x2;D;60000;7200000
16;PARTICULARES;HATCHBACK;2015;4x2;B;75000;5000000
17;AUTOMOTORAS;SEDAN;2014;4x2;B;90000;5400000
18;AUTOMOTORAS;SUV/JEEP;2019;4x2;B;15000;6200000
19;AUTOMOTORAS;SUV/JEEP;2018;4x2;B;30000;6700000
20;AUTOMOTORAS;SUV/JEEP;2018;4x2;B;30000;6700000
21;AUTOMOTORAS;SUV/JEEP;2018;4x2;B;30000;6700000
22;AUTOMOTORAS;SUV/JEEP;2018;4x2;B;30000;6100000
23;AUTOMOTORAS;SUV/JEEP;2020;4x2;B;0;6000000
24;BFE;SUV/JEEP;2012;4x4;B;120000;7300000
25;BFE;SUV/JEEP;2015;4x2;B;75000;5800000
26;BFE;SEDAN;2018;4x2;B;30000;5400000
27;AUTOMOTORAS;SEDAN;2017;4x2;B;45000;6400000
28;PARTICULARES;SUV/JEEP;2013;4x2;B;105000;5600000
29;PARTICULARES;SUV/JEEP;2013;4x4;B;105000;4700000
30;BFE;HATCHBACK;2017;4x2;B;45000;5200000
31;PARTICULARES;HATCHBACK;2015;4x2;B;75000;5000000
32;BFE;SEDAN;2013;4x2;B;105000;3600000
33;PARTICULARES;CAMIONETA;2015;4x4;B;75000;13800000
34;LIQUIDACIONES;CAMIONETA;2014;4x4;B;90000;10200000
35;LEASING;CAMIONETA;2017;4x4;D;45000;10200000
36;LEASING;CAMIONETA;2016;4x4;D;60000;8400000
37;LEASING;CAMIONETA;2016;4x4;D;60000;8400000
38;LEASING;CAMIONETA;2016;4x4;D;60000;8400000
39;LEASING;CAMIONETA;2016;4x4;D;60000;8300000
40;LEASING;CAMIONETA;2016;4x4;D;60000;8300000
41;LEASING;CAMIONETA;2016;4x4;D;60000;8000000
42;LEASING;CAMIONETA;2016;4x4;D;60000;8000000
43;PARTICULARES;CAMIONETA;2017;4x4;D;45000;9100000
44;LEASING;CAMIONETA;2017;4x4;D;45000;8600000
45;LEASING;CAMIONETA;2017;4x4;D;45000;8600000
46;LEASING;CAMIONETA;2017;4x4;D;45000;8000000
48;LEASING;CAMIONETA;2017;4x4;D;45000;8000000
49;LEASING;CAMIONETA;2017;4x4;D;45000;8000000
50;LEASING;CAMIONETA;2017;4x4;D;45000;8900000
51;LEASING;CAMIONETA;2017;4x4;D;45000;9200000
52;LEASING;CAMIONETA;2016;4x4;D;60000;7000000
53;LEASING;CAMIONETA;2016;4x4;D;60000;7000000
54;LEASING;CAMIONETA;2016;4x4;D;60000;6200000
55;LEASING;CAMIONETA;2016;4x4;D;60000;6500000
56;LEASING;CAMIONETA;2016;4x4;D;60000;6800000
57;LEASING;CAMIONETA;2016;4x4;D;60000;6200000
58;LEASING;CAMIONETA;2016;4x2;D;60000;6400000
59;LEASING;CAMIONETA;2016;4x2;D;60000;6400000
60;LEASING;CAMIONETA;2014;4x4;D;90000;6200000
61;LEASING;CAMIONETA;2015;4x4;D;75000;4700000
62;LEASING;CAMIONETA;2015;4x4;D;75000;5600000
63;LEASING;CAMIONETA;2015;4x2;D;75000;4600000
64;LEASING;CAMIONETA;2014;4x2;D;90000;4300000
66;LEASING;CAMIONETA;2016;4x2;B;60000;4800000
67;LEASING;CAMIONETA;2016;4x2;B;60000;4800000
68;LEASING;CAMIONETA;2017;4x2;B;45000;5800000
69;LIQUIDACIONES;FURGON;2017;4x2;D;45000;10300000
70;LEASING;FURGON;2016;4x2;D;60000;6100000
71;LEASING;FURGON;2016;4x2;D;60000;6100000
73;LEASING;FURGON;2016;4x2;D;60000;5900000
74;LEASING;FURGON;2018;4x2;D;30000;5100000
75;LEASING;FURGON;2017;4x2;D;45000;4600000
76;LEASING;FURGON;2016;4x2;D;60000;5000000
77;LEASING;FURGON;2016;4x2;D;60000;5400000
78;LEASING;FURGON;2016;4x2;D;60000;5000000
79;LEASING;FURGON;2016;4x2;D;60000;4100000
80;LEASING;FURGON;2016;4x2;D;60000;4000000
81;LEASING;FURGON;2016;4x2;D;60000;4100000
82;LEASING;FURGON;2016;4x2;D;60000;3900000
83;LEASING;FURGON;2016;4x2;D;60000;3900000
84;LEASING;FURGON;2016;4x2;D;60000;4300000
85;LEASING;FURGON;2016;4x2;D;60000;4200000
86;LEASING;FURGON;2016;4x2;D;60000;3900000
87;LEASING;FURGON;2016;4x2;D;60000;3900000
88;LEASING;FURGON;2016;4x2;D;60000;4000000
89;LEASING;FURGON;2016;4x2;D;60000;3800000
90;PARTICULARES;FURGON;2016;4x2;D;60000;3700000
91;LIQUIDACIONES;FURGON;2017;4x2;B;45000;2300000
92;LIQUIDACIONES;CAMIONETA;2000;4x2;D;300000;3200000
93;PARTICULARES;SUV/JEEP;2015;4x4;D;75000;5500000
94;BFE;SEDAN;2019;4x2;B;15000;5600000
95;BFE;HATCHBACK;2018;4x2;B;30000;5100000
96;BFE;SEDAN;2019;4x2;B;15000;4500000
98;BFE;SEDAN;2018;4x2;B;30000;4300000
99;BFE;SEDAN;2018;4x2;B;30000;4300000
100;BFE;SEDAN;2018;4x2;B;30000;4300000
101;BFE;SEDAN;2018;4x2;B;30000;4200000
102;BFE;SEDAN;2018;4x2;B;30000;4300000
103;BFE;SEDAN;2018;4x2;B;30000;3900000
104;BFE;SEDAN;2017;4x2;B;45000;3900000
105;BFE;SEDAN;2017;4x2;B;45000;3900000
106;BFE;SEDAN;2017;4x2;B;45000;3800000
107;BFE;SEDAN;2013;4x2;B;105000;3500000
108;BFE;HATCHBACK;2017;4x2;B;45000;4200000
109;BFE;HATCHBACK;2018;4x2;B;30000;3800000
110;LIQUIDACIONES;SUV/JEEP;2010;4x2;B;150000;3500000
111;PARTICULARES;SUV/JEEP;2015;4x2;B;75000;3800000
112;PARTICULARES;HATCHBACK;2014;4x2;B;90000;3500000
113;PARTICULARES;HATCHBACK;2013;4x2;B;105000;1600000
1;PARTICULARES;SUV/JEEP;2016;4x4;B;60000;13600000
2;PARTICULARES;SUV/JEEP;2016;4x4;B;60000;11800000
3;AUTOMOTORAS;SUV/JEEP;2015;4x4;B;75000;10900000
4;BFE;SUV/JEEP;2018;4x2;B;30000;8200000
5;BFE;SUV/JEEP;2018;4x2;B;30000;7800000
6;LEASING;HATCHBACK;2018;4x2;D;30000;10800000
7;BFE;HATCHBACK;2017;4x2;D;45000;6200000
8;BFE;SUV/JEEP;2017;4x2;B;45000;7200000
9;BFE;SUV/JEEP;2017;4x2;B;45000;7500000
10;PARTICULARES;SUV/JEEP;2013;4x4;B;105000;7000000
11;PARTICULARES;HATCHBACK;2017;4x2;D;45000;7000000
12;AUTOMOTORAS;HATCHBACK;2016;4x2;B;60000;6400000
13;PARTICULARES;HATCHBACK;2015;4x2;D;75000;6300000
20;BFE;SUV/JEEP;2017;4x2;B;45000;6000000
21;PARTICULARES;SUV/JEEP;2012;4x4;D;120000;7800000
22;BFE;SUV/JEEP;2014;4x2;B;90000;5300000
23;PARTICULARES;SUV/JEEP;2016;4x2;B;60000;5200000
24;AUTOMOTORAS;SUV/JEEP;2015;4x2;B;75000;5400000
25;PARTICULARES;SUV/JEEP;2013;4x4;B;105000;6000000
26;BFE;SUV/JEEP;2018;4x2;B;30000;5900000
27;BFE;SUV/JEEP;2018;4x2;B;30000;5000000
28;AUTOMOTORAS;SUV/JEEP;2014;4x2;B;90000;4500000
29;PARTICULARES;SEDAN;2015;4x2;B;75000;5500000
30;PARTICULARES;HATCHBACK;2014;4x2;B;90000;5400000
31;PARTICULARES;HATCHBACK;2015;4x2;B;75000;5200000
32;BFE;HATCHBACK;2016;4x2;B;60000;6400000
33;LEASING;SEDAN;2015;4x2;B;75000;4600000
34;BFE;SEDAN;2015;4x2;B;75000;4600000
35;AUTOMOTORAS;HATCHBACK;2012;4x2;B;120000;4100000
36;BFE;MOTOS;2015;2x2;B;75000;1000000
38;PARTICULARES;CAMIONETA;2016;4x2;B;60000;10200000
39;PARTICULARES;CAMIONETA;2013;4x2;B;105000;6300000
40;AUTOMOTORAS;CAMIONETA;2017;4x4;D;45000;9000000
41;LEASING;CAMIONETA;2017;4x4;D;45000;9600000
42;PARTICULARES;CAMIONETA;2016;4x4;D;60000;7700000
43;PARTICULARES;CAMIONETA;2016;4x2;D;60000;7700000
44;BFE;SUV/JEEP;2014;4x2;B;90000;6400000
45;BFE;CAMIONETA;2015;4x2;D;75000;5000000
46;BFE;CAMIONETA;2014;4x2;D;90000;5000000
47;PARTICULARES;CAMIONETA;2014;4x2;D;90000;5900000
48;BFE;CAMIONETA;2013;4x2;D;105000;4900000
49;BFE;CAMIONETA;2012;4x2;D;120000;4500000
50;LEASING;CAMIONETA;2016;4x4;D;60000;5900000
51;BFE;CAMIONETA;2017;4x4;D;45000;5500000
52;LEASING;CAMIONETA;2015;4x2;D;75000;6600000
53;BFE;CAMIONETA;2014;4x2;B;90000;3800000
54;BFE;CAMIONETA;2014;4x2;B;90000;3800000
55;AUTOMOTORAS;CAMIONETA;2014;4x2;B;90000;3800000
56;BFE;CAMIONETA;2014;4x2;B;90000;3400000
57;BFE;CAMIONETA;2013;4x2;D;105000;5700000
58;BFE;CAMIONETA;2009;4x4;B;165000;4200000
59;BFE;CAMIONETA;2011;4x2;B;135000;2600000
60;BFE;CAMIONETA;2008;4x2;B;180000;1800000
61;BFE;CAMIONETA;2012;4x2;B;120000;2800000
62;BFE;CAMIONETA;2014;4x4;D;90000;4200000
63;BFE;CAMIONETA;2012;4x2;B;120000;3300000
64;BFE;CAMIONETA;2011;4x2;B;135000;2200000
65;BFE;CAMIONETA;2010;4x2;B;150000;2500000
66;BFE;CAMIONETA;2010;4x2;B;150000;2500000
67;BFE;CAMIONETA;2010;4x2;B;150000;2500000
68;BFE;CAMIONETA;2014;4x2;B;90000;2500000
69;BFE;CAMIONETA;2013;4x2;B;105000;2600000
70;BFE;CAMIONETA;2013;4x2;B;105000;2600000
71;BFE;CAMIONETA;2012;4x2;B;120000;2200000
72;BFE;CAMIONETA;2011;4x2;B;135000;1800000
73;BFE;CAMIONETA;2010;4x2;B;150000;1700000
74;BFE;MINIBUS;2016;4x2;D;60000;5000000
75;LEASING;FURGON;2016;4x2;D;60000;6100000
76;LEASING;FURGON;2016;4x2;D;60000;6100000
78;LEASING;FURGON;2016;4x2;D;60000;4500000
79;LEASING;FURGON;2016;4x2;D;60000;4500000
80;LEASING;FURGON;2017;4x2;D;45000;5100000
81;LEASING;FURGON;2016;4x2;D;60000;3700000
82;LEASING;FURGON;2016;4x2;D;60000;3900000
83;LEASING;FURGON;2016;4x2;D;60000;4200000
84;LEASING;FURGON;2016;4x2;D;60000;3700000
85;BFE;FURGON;2018;4x2;B;30000;3900000
86;LEASING;FURGON;2016;4x2;D;60000;4000000
87;BFE;FURGON;2013;4x2;D;105000;3100000
88;BFE;FURGON;2014;4x2;D;90000;3100000
89;BFE;FURGON;2009;4x2;B;165000;1400000
90;BFE;SUV/JEEP;2011;4x2;B;135000;5400000
91;BFE;SUV/JEEP;2013;4x4;B;105000;5800000
92;BFE;SUV/JEEP;2013;4x2;B;105000;4100000
93;BFE;SUV/JEEP;2012;4x4;B;120000;4600000
94;PARTICULARES;SUV/JEEP;2013;4x2;B;105000;4400000
95;AUTOMOTORAS;SUV/JEEP;2013;4x2;D;105000;4000000
96;AUTOMOTORAS;SUV/JEEP;2012;4x2;B;120000;3200000
97;AUTOMOTORAS;SUV/JEEP;2013;4x2;B;105000;2400000
98;BFE;HATCHBACK;2016;4x2;B;60000;4000000
99;BFE;SEDAN;2018;4x2;B;30000;3700000
100;BFE;SEDAN;2018;4x2;B;30000;4600000
101;BFE;HATCHBACK;2018;4x2;B;30000;4300000
102;LEASING;HATCHBACK;2017;4x2;B;45000;4300000
103;BFE;SEDAN;2018;4x2;B;30000;3900000
104;BFE;SEDAN;2017;4x2;B;45000;3800000
105;PARTICULARES;HATCHBACK;2019;4x2;B;15000;4100000
106;BFE;SUV/JEEP;2017;4x2;B;45000;4100000
107;BFE;HATCHBACK;2012;4x2;B;120000;3600000
108;BFE;HATCHBACK;2012;4x2;B;120000;2800000
109;LEASING;SEDAN;2016;4x2;B;60000;3000000
110;BFE;SEDAN;2016;4x2;B;60000;3200000
111;LEASING;SEDAN;2015;4x2;B;75000;3400000
112;LEASING;SEDAN;2015;4x2;B;75000;3100000
113;LEASING;SEDAN;2015;4x2;B;75000;2900000
114;BFE;SEDAN;2015;4x2;B;75000;3100000
115;BFE;HATCHBACK;2018;4x2;B;30000;4400000
116;BFE;HATCHBACK;2018;4x2;B;30000;4000000
117;BFE;HATCHBACK;2017;4x2;B;45000;3400000
118;BFE;HATCHBACK;2016;4x2;B;60000;3300000
119;LEASING;SEDAN;2015;4x2;B;75000;2800000
120;BFE;HATCHBACK;2016;4x2;B;60000;2600000
122;BFE;HATCHBACK;2014;4x2;B;90000;3100000
123;BFE;HATCHBACK;2009;4x2;B;165000;1800000
124;BFE;SEDAN;2009;4x2;B;165000;2000000
125;BFE;SEDAN;2018;4x2;B;30000;4600000
2;PARTICULARES;SUV/JEEP;2017;4x2;B;45000;12300000
3;PARTICULARES;SUV/JEEP;2016;4x4;B;60000;11000000
4;LEASING;HATCHBACK;2018;4x2;D;30000;10800000
5;PARTICULARES;SUV/JEEP;2016;4x2;D;60000;8900000
6;PARTICULARES;SUV/JEEP;2015;4x4;B;75000;9200000
7;PARTICULARES;SEDAN;2016;4x2;B;60000;11000000
8;PARTICULARES;SUV/JEEP;2016;4x4;B;60000;8400000
9;AUTOMOTORAS;SUV/JEEP;2015;4x4;B;75000;8600000
10;PARTICULARES;SUV/JEEP;2015;4x4;D;75000;8200000
12;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;6800000
13;PARTICULARES;SUV/JEEP;2017;4x4;B;45000;8600000
14;LEASING;SEDAN;2017;4x2;B;45000;6800000
15;PARTICULARES;SEDAN;2015;4x2;B;75000;7700000
16;PARTICULARES;SUV/JEEP;2015;4x2;B;75000;8500000
17;PARTICULARES;HATCHBACK;2015;4x2;B;75000;6600000
18;AUTOMOTORAS;HATCHBACK;2014;4x2;B;90000;6000000
19;PARTICULARES;SUV/JEEP;2013;4x4;B;105000;6200000
20;PARTICULARES;STATION WAGON;2016;4x2;B;60000;6000000
21;PARTICULARES;HATCHBACK;2017;4x2;B;45000;6600000
22;PARTICULARES;HATCHBACK;2017;4x2;D;45000;7800000
23;PARTICULARES;HATCHBACK;2015;4x2;B;75000;6200000
